,gz_totalPrice,gz_unitPrice,gz_title,gz_area,gz_beds,gz_rooms,gz_toward,gz_renovation,gz_positionInfo
3435,250.0,40757,huangpu,61.34,2,1,南,0,6
3436,159.0,21229,huangpu,74.9,2,1,西,0,9
3437,200.0,29586,huangpu,67.6,2,2,南,0,6
3438,152.0,13397,huangpu,113.46,3,2,东,0,8
3439,375.0,37295,huangpu,100.55,3,2,东,0,33
3440,225.0,35157,huangpu,64,3,1,西,1,9
3441,189.0,29523,huangpu,64.02,2,1,北,0,6
3442,385.0,28946,huangpu,133.01,4,2,南,毛坯,7
3443,90.0,25232,huangpu,35.67,1,1,北,1,8
3444,153.0,22245,huangpu,68.78,2,1,西,0,9
3445,130.0,23496,huangpu,55.33,2,1,南,0,14
3446,245.0,39974,huangpu,61.29,2,1,东,0,9
3447,260.0,54167,huangpu,48,3,2,南,1,8
3448,120.0,15183,huangpu,79.04,2,2,南,0,32
3449,135.6,47002,huangpu,28.85,1,1,南,1,33
3450,245.0,27427,huangpu,89.33,3,2,西,0,16
3451,230.0,16024,huangpu,143.54,4,2,南,0,2
3452,78.0,10130,huangpu,77,3,1,东,0,7
3453,355.0,44977,huangpu,78.93,2,1,西,1,18
3454,398.0,43172,huangpu,92.19,3,2,南,1,9
3455,410.0,29400,huangpu,139.46,3,2,南,1,10
3456,257.0,29856,huangpu,86.08,3,2,东,1,8
3457,198.0,34459,huangpu,57.46,2,1,南,1,5
3458,220.0,26481,huangpu,83.08,3,2,南,1,18
3459,106.0,13016,conghua,81.44,2,2,东,毛坯,23
3460,106.0,13490,conghua,78.58,2,2,东,0,23
3461,136.0,12241,conghua,111.11,3,2,南,1,17
3462,85.0,10537,conghua,80.67,2,1,南,0,6
3463,177.0,13854,conghua,127.77,3,2,南,1,18
3464,140.0,15405,conghua,90.88,2,2,南,毛坯,17
3465,135.0,13028,conghua,103.63,3,2,东,毛坯,6
3466,138.0,15564,conghua,88.67,3,2,北,毛坯,17
3467,168.0,18347,conghua,91.57,2,2,北,毛坯,18
3468,120.0,14085,conghua,85.2,2,2,东,毛坯,6
3469,133.0,13310,conghua,99.93,3,2,东,毛坯,6
3470,200.0,23292,conghua,85.87,3,1,北,毛坯,17
3471,138.0,12155,conghua,113.54,3,2,西,毛坯,26
3472,96.0,11838,conghua,81.1,2,2,东,毛坯,10
3473,220.0,15469,conghua,142.22,4,2,南,毛坯,18
3474,132.0,14123,conghua,93.47,3,2,北,毛坯,24
3475,200.0,15583,conghua,128.35,3,2,南,毛坯,32
3476,145.0,16426,conghua,88.28,2,2,北,1,15
3477,105.0,13025,conghua,80.62,2,2,南,0,16
3478,124.0,13958,conghua,88.84,3,2,北,毛坯,17
3479,122.0,13562,conghua,89.96,3,2,东,0,6
3480,120.0,14085,conghua,85.2,2,2,南,毛坯,6
3481,125.4,15001,conghua,83.6,2,2,东,毛坯,17
3482,145.0,15589,conghua,93.02,3,2,北,0,9
3483,152.0,11464,conghua,132.6,3,2,南,毛坯,17
3484,165.0,19367,conghua,85.2,2,1,南,1,6
3485,125.0,13883,conghua,90.04,3,2,西,0,6
3486,50.0,8139,conghua,61.44,2,2,南,0,7
3487,150.0,16018,conghua,93.65,3,2,北,1,15
3488,159.0,13001,conghua,122.3,3,2,东,1,18
3489,153.0,17387,zengcheng,88,3,2,南,毛坯,25
3490,198.0,18051,zengcheng,109.69,3,2,东,1,32
3491,165.0,18490,zengcheng,89.24,3,2,南,1,32
3492,128.0,19220,zengcheng,66.6,2,2,北,1,26
3493,140.0,16244,zengcheng,86.19,3,2,南,1,18
3494,122.0,15195,zengcheng,80.29,2,2,南,1,7
3495,155.0,15026,zengcheng,103.16,3,2,南,1,8
3496,237.0,23325,zengcheng,101.61,3,1,东,1,30
3497,245.0,23985,zengcheng,102.15,3,2,北,1,30
3498,158.0,18591,zengcheng,84.99,3,1,西,0,17
3499,160.0,14973,zengcheng,106.86,3,1,东,1,11
3500,185.0,19065,zengcheng,97.04,2,1,南,1,18
3501,191.0,20538,zengcheng,93,3,2,北,1,18
3502,153.0,18187,zengcheng,84.13,2,2,东,1,16
3503,192.0,20699,zengcheng,92.76,3,1,北,1,18
3504,192.0,23316,zengcheng,82.35,2,1,南,1,18
3505,108.0,15131,zengcheng,71.38,2,2,南,1,18
3506,96.0,15412,zengcheng,62.29,2,1,南,1,7
3507,92.0,25836,zengcheng,35.61,1,1,西,1,15
3508,116.8,13807,zengcheng,84.6,2,2,南,毛坯,18
3509,170.0,18479,zengcheng,92,3,2,南,1,26
3510,228.0,18537,zengcheng,123,3,2,东,1,18
3511,113.0,14184,zengcheng,79.67,2,2,北,1,6
3512,185.0,23445,zengcheng,78.91,2,2,南,1,18
3513,96.0,19802,zengcheng,48.48,1,1,北,1,22
3514,192.0,19080,zengcheng,100.63,3,2,南,0,17
3515,210.0,20819,zengcheng,100.87,3,2,南,1,18
3516,110.0,9176,zengcheng,119.88,3,2,南,毛坯,17
3517,125.0,19359,zengcheng,64.57,2,2,东,0,31
3518,197.0,11454,zengcheng,172,4,2,东,0,5
3519,125.0,24956,huadu,50.09,2,1,北,0,9
3520,225.0,27507,huadu,81.8,3,2,南,0,7
3521,235.0,34784,huadu,67.56,2,1,东,1,7
3522,495.0,64420,huadu,76.84,3,1,南,1,9
3523,105.0,25610,huadu,41,1,1,南,0,16
3524,285.0,59375,huadu,48,2,1,北,1,18
3525,250.0,40757,huadu,61.34,2,1,南,0,6
3526,159.0,21229,huadu,74.9,2,1,西,0,9
3527,200.0,29586,huadu,67.6,2,2,南,0,6
3528,152.0,13397,huadu,113.46,3,2,东,0,8
3529,375.0,37295,huadu,100.55,3,2,东,0,33
3530,225.0,35157,huadu,64,3,1,西,1,9
3531,189.0,29523,huadu,64.02,2,1,北,0,6
3532,385.0,28946,huadu,133.01,4,2,南,毛坯,7
3533,90.0,25232,huadu,35.67,1,1,北,1,8
3534,153.0,22245,huadu,68.78,2,1,西,0,9
3535,130.0,23496,huadu,55.33,2,1,南,0,14
3536,245.0,39974,huadu,61.29,2,1,东,0,9
3537,260.0,54167,huadu,48,3,2,南,1,8
3538,120.0,15183,huadu,79.04,2,2,南,0,32
3539,135.6,47002,huadu,28.85,1,1,南,1,33
3540,245.0,27427,huadu,89.33,3,2,西,0,16
3541,230.0,16024,huadu,143.54,4,2,南,0,2
3542,78.0,10130,huadu,77,3,1,东,0,7
3543,355.0,44977,huadu,78.93,2,1,西,1,18
3544,398.0,43172,huadu,92.19,3,2,南,1,9
3545,410.0,29400,huadu,139.46,3,2,南,1,10
3546,257.0,29856,huadu,86.08,3,2,东,1,8
3547,198.0,34459,huadu,57.46,2,1,南,1,5
3548,220.0,26481,huadu,83.08,3,2,南,1,18
3549,170.0,18858,nansha,90.15,2,2,南,1,18
3550,250.0,26804,nansha,93.27,3,2,东,0,26
3551,188.0,18053,nansha,104.14,3,2,北,毛坯,18
3552,320.0,22083,nansha,144.91,4,2,南,毛坯,18
3553,237.0,25203,nansha,94.04,3,2,北,1,18
3554,243.0,25049,nansha,97.01,3,2,南,毛坯,18
3555,150.0,19253,nansha,77.91,2,2,北,0,11
3556,155.0,20138,nansha,76.97,3,2,南,0,6
3557,180.0,22785,nansha,79,2,2,东,1,18
3558,273.0,21874,nansha,124.81,3,2,东,1,23
3559,165.0,19892,nansha,82.95,2,2,东,1,18
3560,320.0,20998,nansha,152.4,4,2,南,0,11
3561,283.0,25859,nansha,109.44,3,2,东,1,18
3562,280.0,18926,nansha,147.95,3,2,南,1,25
3563,371.8,25761,nansha,144.33,4,2,东,毛坯,13
3564,268.0,20051,nansha,133.66,3,2,南,1,25
3565,190.0,23078,nansha,82.33,2,2,东,0,28
3566,530.0,29796,nansha,177.88,4,2,南,毛坯,30
3567,219.0,23549,nansha,93,3,2,南,1,30
3568,220.0,17521,nansha,125.57,4,2,东,毛坯,18
3569,335.0,24272,nansha,138.02,4,2,南,1,18
3570,300.0,24880,nansha,120.58,3,2,东,其他,32
3571,172.0,15429,nansha,111.48,4,2,南,毛坯,18
3572,235.0,25269,nansha,93,3,2,东,1,30
3573,330.0,26135,nansha,126.27,3,2,南,1,18
3574,338.0,19893,nansha,169.91,4,2,东,0,9
3575,215.0,24435,nansha,87.99,3,2,南,毛坯,13
3576,268.0,22122,nansha,121.15,3,2,南,毛坯,28
3577,300.0,26031,nansha,115.25,3,2,北,1,18
3578,288.0,29898,nansha,96.33,3,2,南,其他,32
3579,430.0,26875,nanhai,160,4,2,东,1,31
3580,430.0,28090,nanhai,153.08,4,1,西,1,33
3581,390.0,26352,nanhai,148,3,1,东,1,33
3582,225.0,25140,nanhai,89.5,2,2,西,1,58
3583,155.0,18453,nanhai,84,2,1,南,毛坯,31
3584,130.0,15558,nanhai,83.56,2,2,北,1,17
3585,323.0,27845,nanhai,116,3,2,东,1,33
3586,150.0,21740,nanhai,69,2,2,东,1,16
3587,85.0,14997,nanhai,56.68,2,1,东,0,8
3588,150.0,22059,nanhai,68,2,2,东,1,23
3589,190.0,23750,nanhai,80,2,1,南,1,45
3590,255.0,28498,nanhai,89.48,3,2,南,1,33
3591,165.0,21711,nanhai,76,2,2,东,0,6
3592,230.0,26624,nanhai,86.39,2,1,西,1,33
3593,155.0,14091,nanhai,110,2,2,南,0,8
3594,190.0,22892,nanhai,83,2,2,东,1,33
3595,135.0,20716,nanhai,65.17,2,2,西,毛坯,23
3596,140.0,18705,nanhai,74.85,2,1,北,1,18
3597,115.0,15303,nanhai,75.15,2,1,东,1,8
3598,125.0,15809,nanhai,79.07,2,1,西,1,8
3599,120.0,15969,nanhai,75.15,2,1,东,1,8
3600,260.0,20313,nanhai,128,3,2,南,1,14
3601,215.0,25295,nanhai,85,3,2,西,1,30
3602,246.0,26466,nanhai,92.95,3,2,南,1,34
3603,246.0,26466,nanhai,92.95,3,2,南,1,34
3604,205.0,25142,nanhai,81.54,3,2,东,1,32
3605,350.0,25589,nanhai,136.78,3,2,东,1,33
3606,258.0,24808,nanhai,104,3,2,东,1,33
3607,130.0,18841,nanhai,69,2,2,东,1,16
3608,250.0,27567,nanhai,90.69,3,2,东,0,45
